Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:29rE2ZiEebvgrFtKw6BEv1,"Kimseye Anlatmadım","Light","Bülent Ortaçgil,Birsen Tezer",1998,235133,0,11139125490,2020-04-22T08:01:56Z,"anatolian rock,turkish pop","ADA MÜZİK",0.406,0.203,0,-13.014,1,0.0385,0.844,0.000319,0.168,0.3,146.104,4
spotify:track:7KPr0YxECy4Q1k2F17Sa0Q,"Memories (feat. Kid Cudi)","Memories (feat. Kid Cudi)","David Guetta,Kid Cudi",2010-02-12,210840,65,11139125490,2020-05-08T16:35:49Z,"edm,dance","Parlophone (France)",0.546,0.898,8,-3.938,1,0.232,0.00158,0.00000643,0.229,0.466,130.002,4
spotify:track:2fTsFCKRFQ5M0igJgabnLA,"Price Tag","Who You Are (Platinum Edition)","Jessie J,B.o.B",2011-01-01,223053,81,11139125490,2020-05-08T16:50:54Z,"","Lava Music/Republic Records",0.636,0.831,5,-3.945,1,0.182,0.0294,0.00000385,0.272,0.668,175.015,4
spotify:track:4omisSlTk6Dsq2iQD7MA07,"Sk8er Boi","Let Go","Avril Lavigne",2002-08-26,204000,2,11139125490,2020-05-08T17:06:17Z,"","Arista",0.487,0.9,0,-4.417,1,0.0482,0.0000679,0,0.358,0.484,149.937,4
spotify:track:2y4lAQpi5VTNLu2ldeTdUH,"We Can't Stop","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,231240,82,11139125490,2020-05-08T17:08:11Z,"","RCA Records Label",0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,4
spotify:track:60PAzFNW3vAiAiVK6DRJfB,"Day 'N' Nite (Nightmare)","Man On The Moon: The End Of Day (Int'l Version)","Kid Cudi",2009-01-01,221240,73,11139125490,2020-05-08T17:28:43Z,"","Kid Cudi/Universal Records",0.88,0.443,11,-6.359,0,0.0653,0.462,0.00000713,0.122,0.803,138.018,4
spotify:track:6lV2MSQmRIkycDScNtrBXO,"Airplanes (feat. Hayley Williams of Paramore)","B.o.B Presents: The Adventures of Bobby Ray","B.o.B,Hayley Williams",2010-04-27,180480,78,11139125490,2020-05-10T14:34:36Z,"art pop","Rebel Rock/Grand Hustle/Atlantic",0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,4
spotify:track:290V6JGBgtnzHqAPmkCe8I,"Dinle","Dinle","Şebnem Paker",1997-03-05,169038,0,11139125490,2020-05-11T13:51:13Z,"","Tuna Müzik Yapım",0.727,0.609,8,-14.327,1,0.0397,0.448,0.00546,0.0814,0.695,102.007,4
spotify:track:7yPOhpnxXUeeEjPD0pqdyG,"Mecnunum Leylamı Gördün mü","Burçak Tarlası","Tülay German",2012-11-08,188917,0,11139125490,2020-05-14T13:55:42Z,"anatolian rock","Alparslan Müzik",0.521,0.286,2,-13.971,0,0.285,0.84,0.000477,0.777,0.754,154.466,4
spotify:track:3k8oDgw90lNafmY6odcppF,"Düşünme Hiç","Süperstar 83","Ajda Pekkan",1983,249453,0,11139125490,2020-05-19T18:27:30Z,"turkish pop,t-pop,anatolian rock,arabesk","Ossi Müzik",0.509,0.594,2,-8.019,0,0.0649,0.503,0,0.161,0.687,93.329,4
spotify:track:235LXPXfi0SmOaS9TaCh3c,"Teenage Dream","Teenage Dream","Katy Perry",2010-08-24,227741,73,11139125490,2020-08-24T09:56:53Z,"pop","Capitol Records",0.719,0.798,10,-4.582,1,0.0361,0.0162,0.00000234,0.134,0.591,120.012,4
spotify:track:4uQY80TKE1u4ZQZQKHzVEi,"The One That Got Away","Teenage Dream","Katy Perry",2010-08-24,227333,68,11139125490,2020-08-24T09:57:06Z,"pop","Capitol Records",0.689,0.795,1,-4.021,0,0.0356,0.000812,0.00000107,0.156,0.876,133.968,4
spotify:track:50r1EUDpmSZRPo5aIZpmWi,"E.T.","Teenage Dream","Katy Perry",2010-08-24,206373,56,11139125490,2020-08-24T09:57:12Z,"pop","Capitol Records",0.603,0.863,5,-5.423,0,0.0773,0.0178,0,0.389,0.731,150.054,4
spotify:track:1srRHcUfiIGF6vmLHkmvta,"Chaleur épique sous les tropiques","Chaleur épique sous les tropiques","AGAV",2017-10-05,169433,0,11139125490,2020-09-12T00:36:17Z,"french indie pop,french pop,french house","AgavProduction",0.803,0.598,5,-7.019,0,0.036,0.621,0.271,0.0602,0.721,110.823,4
spotify:track:4CyCHkhRsDXUeP5K4Y3xjU,"Sie ruft","Treppenhaus","Apache 207",2020-07-31,152013,54,11139125490,2020-09-12T00:36:17Z,"german hip hop","Four Music Local",0.819,0.507,1,-7.336,0,0.0881,0.482,0.00628,0.105,0.634,130.009,4
spotify:track:3ayuMOkTJ3lsBkHsZLacyj,"Gerekli Şeyler - Dub","Baba Zula Box Set","Baba Zula,Mad Professor",2005,233866,12,11139125490,2020-09-12T00:36:17Z,"anatolian rock,dub,reggae,roots reggae","Doublemoon Records",0.642,0.735,0,-8.689,1,0.0848,0.0142,0.873,0.0887,0.569,121.327,4
spotify:track:6kMIYsVzGi5xyGpThEPkvv,"Özgür Ruh - Dub","Baba Zula Box Set","Baba Zula,Mad Professor",2005,191946,7,11139125490,2020-09-12T00:36:17Z,"anatolian rock,dub,reggae,roots reggae","Doublemoon Records",0.814,0.489,0,-10.274,1,0.0607,0.00202,0.871,0.034,0.872,125.949,4
spotify:track:0E9vXtXMXys58GNAjfbIKm,"Kör Limoncu","Kökler","Baba Zula,Brenna MacCrimmon",2007-09-14,201000,3,11139125490,2020-09-12T00:36:17Z,"anatolian rock,oyun havasi","Doublemoon Records",0.861,0.614,0,-9.3,1,0.116,0.238,0.00000502,0.0845,0.551,133.334,5
spotify:track:6GhlSEcP5mpPjIkZlOHyT6,"Abbas Ağa Parkı","Kökler","Baba Zula",2007-09-14,246333,7,11139125490,2020-09-12T00:36:17Z,"anatolian rock","Doublemoon Records",0.771,0.407,7,-5.773,0,0.0663,0.622,0.367,0.0908,0.121,80.507,4
spotify:track:1UEHtXFVkHV77zWUaNKNFv,"Özgür Ruh","XX","Baba Zula,Mehmet Güreli",2017-01-27,194200,34,11139125490,2020-09-12T00:36:17Z,"anatolian rock,turkish pop","Glitterbeat Records",0.858,0.475,4,-9.065,0,0.0631,0.00486,0.00523,0.0862,0.822,126.066,4
spotify:track:4QQgxquFKJY4Tg835ik2zy,"Aşıkların Sözü Kalır","XX","Baba Zula,Brenna MacCrimmon",2017-01-27,596000,26,11139125490,2020-09-12T00:36:17Z,"anatolian rock,oyun havasi","Glitterbeat Records",0.361,0.49,0,-9.695,1,0.0406,0.0605,0.00346,0.102,0.17,95.368,4
spotify:track:6QIZIvnBSu2Rtwikw7apiv,"All Day and All of the Night","Golden Rollers","Barış Manço",2018-04-06,130000,22,11139125490,2020-09-12T00:36:17Z,"anatolian rock,turkish pop,arabesk","Tunas Tunes",0.696,0.688,1,-9.295,1,0.158,0.0336,0,0.0906,0.962,146.565,4
spotify:track:2OqtZbITDWCFUHAT9fmdin,"Choses nouvelles","Persona","Bertrand Belin",2019-01-25,234600,40,11139125490,2020-09-12T00:36:17Z,"french pop,french indie pop,chanson","Wagram Music / Cinq 7",0.669,0.383,11,-12.993,0,0.0385,0.465,0.856,0.102,0.569,140.011,4
spotify:track:58AGoOGbwsQMhBbH0eFLRR,"Over Now (with The Weeknd)","Over Now (with The Weeknd)","Calvin Harris,The Weeknd",2020-08-28,210795,65,11139125490,2020-09-12T00:36:17Z,"edm","Columbia",0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,4
spotify:track:6yGS09mkDGr1077ggHPNwV,"Le fisc de l'amour","Le fisc de l'amour","David Numwami",2020-06-29,219725,27,11139125490,2020-09-12T00:36:17Z,"french indie pop,french pop","The Ffamily",0.749,0.596,0,-9.051,0,0.0308,0.53,0.739,0.085,0.942,132.032,4
spotify:track:0RvBqIm4OHcjKwQK0IoJ8R,"TOM FORD","TOM FORD","European Vampire",2020-05-05,304000,0,11139125490,2020-09-12T00:36:17Z,"","1882042 Records DK2",0.778,0.458,11,-11.588,0,0.101,0.106,0.00108,0.105,0.142,117.487,4
spotify:track:1L7W7G37sxUhikHIJCgEMh,"Uzunlar - V1","Uzunlar","Evdeki Saat",2020-02-14,282352,0,11139125490,2020-09-12T00:36:17Z,"turkish pop","AVRUPA MÜZİK YAPIM",0.561,0.592,7,-10.41,0,0.0437,0.18,0.00264,0.0642,0.965,169.975,4
spotify:track:1CUKBN5XP4DIOFrZ0TJ3Nw,"Brûlant","Brûlant","Film Noir",2019-10-04,260089,30,11139125490,2020-09-12T00:36:17Z,"french indie pop","Albé Productions",0.278,0.956,5,-3.481,0,0.174,0.28,0.672,0.153,0.225,159.693,4
spotify:track:4FhEkKMhFrrGk4jFxILjQJ,"Demain Berlin","Vertiges (Men of Glory)","Film Noir",2019-11-15,240700,33,11139125490,2020-09-12T00:36:17Z,"french indie pop","Albé Productions",0.301,0.923,5,-5.414,0,0.106,0.115,0.208,0.609,0.742,134.261,4
spotify:track:2ITMnnasIW5OnLWpj1Ud2w,"Muse","La Malanoche","Francesco De Leo",2018-04-13,275400,31,11139125490,2020-09-12T00:36:17Z,"","Universal Music Italia srL.",0.547,0.648,5,-5.264,1,0.0311,0.184,0.00881,0.119,0.61,149.837,4
spotify:track:40Ge1n3I6ULvhejQ5H0qDY,"1996","1996","Hazel",2020-06-05,148054,35,11139125490,2020-09-12T00:36:17Z,"turkish hip hop","Cartel 1050 Records",0.825,0.599,7,-9.462,1,0.205,0.186,0.165,0.666,0.543,97.013,4
spotify:track:0CYTFB86pLwD3DwY3cW2b7,"Hatırla","Hatırla","Hüsnü Arkan",2019-09-27,199381,0,11139125490,2020-09-12T00:36:17Z,"turkish pop,arabesk","Tahta Kedi",0.692,0.325,9,-10.432,0,0.0874,0.852,0,0.11,0.617,109.934,4
spotify:track:7M3txFiUnjpSbSc0axEUyW,"Mystery","Mystery","Jesse Jo Stark",2018-11-02,309360,52,11139125490,2020-09-12T00:36:17Z,"","Sugar Jones Music",0.443,0.428,9,-5.672,1,0.0274,0.591,0,0.111,0.16,128.556,3
spotify:track:0uEftEHpAjuL2V6NScCs4n,"My Love","Shades of Black","Kovacs",2015-04-10,235626,60,11139125490,2020-09-12T00:36:17Z,"electro swing,pop soul","WM Germany",0.602,0.432,1,-9.295,0,0.0268,0.881,0.00662,0.112,0.215,109.963,4
spotify:track:04VeEeLtxCrhuUrVuLnTxF,"Balade fantôme","Matahari (French Version)","L'Impératrice",2018-03-02,280760,28,11139125490,2020-09-12T00:36:17Z,"french indie pop,french house,french pop","microqlima",0.686,0.517,0,-13.551,0,0.0396,0.444,0.819,0.106,0.817,81.972,4
spotify:track:1Zqs6A90va6FUxQ7KJAckG,"...baby one more time","...baby one more time","The Marías",2019-05-28,125333,60,11139125490,2020-09-12T00:36:17Z,"bedroom pop","Superclean Records",0.706,0.169,0,-15.428,0,0.0487,0.644,0.0221,0.11,0.678,179.999,4
spotify:track:1IWxOiK6rRwZxzM6eVp3pR,"I Dont Wana Be Your Lover","Yağmur","Mehmet Güreli",1998-07-06,239493,0,11139125490,2020-09-12T00:36:17Z,"anatolian rock,turkish pop","ADA MÜZİK",0.594,0.437,0,-10.388,1,0.0269,0.859,0.00981,0.0793,0.725,131.929,4
spotify:track:0LtFiVFMspYjyfWT7hS29Z,"High Moon","High Moon","Oracle Sisters",2020-06-03,226935,0,11139125490,2020-09-12T00:36:17Z,"","22Twenty",0.471,0.297,1,-12.088,1,0.0267,0.872,0.453,0.383,0.395,165.81,3
spotify:track:1S6KJTy3m5AstQXJSdGsLT,"Happiness","Portrait of a Time: 2010-2016","Peter Cat Recording Co.",2018-03-30,223800,35,11139125490,2020-09-12T00:36:17Z,"indian indie","Panache",0.426,0.689,3,-6.377,1,0.0359,0.394,0.0000662,0.162,0.206,120.009,4
spotify:track:0zwkTalZ8v0qrBMZwWVgEy,"Toyboat","Toyboat","Populous,Lucia Manca",2018-12-18,177093,0,11139125490,2020-09-12T00:36:17Z,"","Labellascheggia",0.7,0.645,2,-9.924,1,0.0645,0.0979,0.756,0.109,0.565,160.004,4
spotify:track:5MHHcFRlO9LUP153GFHOk6,"Needed","Spirit","Rhye",2019-05-10,318693,43,11139125490,2020-09-12T00:36:17Z,"","Loma Vista Recordings",0.678,0.0611,2,-19.514,0,0.0335,0.861,0.0991,0.113,0.18,148.008,4
spotify:track:3ZbRaBqROiIUa0xCncjTjR,"Bir Vurgun Bu Sevda","Bir Vurgun Bu Sevda","Sezen Aksu",2020-07-22,212024,24,11139125490,2020-09-12T00:36:17Z,"turkish pop,arabesk","Arda Müzik Yapım",0.408,0.403,6,-6.66,0,0.0284,0.569,0,0.111,0.151,124.925,3
spotify:track:3GxzwSScHEQz69O1OyGbU1,"Yol Bitti Çoktan","DEMO","Sezen Aksu",2018-12-04,223756,27,11139125490,2020-09-12T00:36:17Z,"turkish pop,arabesk","SN Music",0.508,0.625,3,-6.319,1,0.0685,0.326,0,0.285,0.448,82.958,4
spotify:track:5c4IttlHETAUnlJlwJ3GpG,"Yankı","Yankı","Simge",2016-01-29,265964,0,11139125490,2020-09-12T00:36:17Z,"turkish pop,t-pop","DOĞAN MÜZİK YAPIM",0.592,0.776,1,-6.46,1,0.0398,0.00674,0.00000439,0.437,0.416,90.963,4
spotify:track:0PRqWiyOFMHVee81mr1bp6,"If We Ever Meet Again","Teenage Dream","Timbaland,Katy Perry",2010-08-24,263177,47,11139125490,2020-08-24T09:57:21Z,"pop","Capitol Records",0.645,0.606,8,-7.157,1,0.0301,0.00796,0,0.0751,0.369,126.007,4
spotify:track:6A4Jc8npNo79BOgsrPptLA,"Somebody's Watching Me - Single Version","Scream","Rockwell",2017-09-27,237760,1,11139125490,2020-08-31T05:54:33Z,"","Epic/Legacy",0.767,0.712,1,-4.128,0,0.0324,0.0409,0.0000808,0.132,0.804,124.092,4
spotify:track:2D0sYzNUqUtw7aCWiDABU8,"İz Bırakanlar Unutulmaz","Tatlı Sert","Vega",2002-02-13,245133,0,11139125490,2020-10-09T18:26:40Z,"anatolian rock,turkish pop","SONER MÜZİK",0.566,0.412,4,-9.185,0,0.0318,0.598,0.00000229,0.107,0.165,119.752,4
spotify:track:7zHVyhDUFnuzt80T6b1u8n,"In Dreams","Trust Me Baby / In Dreams","Empress Of",2018-04-11,192853,0,11139125490,2020-11-02T20:02:29Z,"","Terrible Records",0.703,0.572,2,-6.498,0,0.0293,0.345,0.0000153,0.355,0.624,144.956,4
spotify:track:5Oa3dwYqt3Mz9MGWSkTV41,"Just One Of Those Things - Remastered 1998","Swing Easy!","Frank Sinatra",1954-01-01,192820,43,11139125490,2021-01-10T19:33:50Z,"christmas,big band,adult standards,swing music,vocal jazz,jazz","CAPITOL CATALOG MKT (C92)",0.682,0.174,7,-13.035,1,0.0402,0.908,0,0.108,0.325,75.515,3
spotify:track:0zRtBDhwtIFTfoK2HuURbM,"Raindrops Keep Fallin' On My Head","Raindrops Keep Fallin' On My Head","B.J. Thomas",2005,184493,0,11139125490,2021-01-11T08:29:08Z,"","Gusto Records",0.519,0.446,5,-9.287,1,0.0388,0.813,0.000124,0.11,0.654,104.962,4
spotify:track:4wH4dJgrsxONID6KS2tDQM,"Maneater","Loose","Nelly Furtado",2006-01-01,258893,86,11139125490,2021-03-25T15:11:26Z,"","Mosley / Geffen",0.796,0.778,6,-4.81,1,0.0397,0.0258,0.000386,0.121,0.789,132.724,4
spotify:track:6cWUL9R0iV2rhVrpqEEQqb,"Tutuklu","Tutuklu","Sezen Aksu",2020-11-06,270133,61,11139125490,2021-03-25T15:11:26Z,"turkish pop,arabesk","SN Music",0.753,0.529,5,-7.822,0,0.0638,0.285,0.00000686,0.0953,0.564,132.051,4
spotify:track:5ogI17YppHAaBZlzitwyxE,"Biliyorsun","Ağlamak Güzeldir","Sezen Aksu",1981-01-01,316306,70,11139125490,2021-03-25T15:11:26Z,"turkish pop,arabesk","SN Music",0.447,0.546,10,-7.022,0,0.0451,0.463,0.0000153,0.193,0.376,125.932,3
spotify:track:3DNVsjLh7FvFryAcIxnDRI,"Gel Barışalım Artık","Lâ'l","Sertab Erener",1994-10-14,219977,0,11139125490,2021-03-25T15:11:26Z,"turkish pop,t-pop,arabesk","TEMPA TÜM ELEKTRİKLİ",0.609,0.287,7,-14.917,0,0.0575,0.845,0,0.154,0.478,105.766,4
spotify:track:7InHgiDyJ0GtvnIVslWNPK,"I'm Not In Love","Blood","Kelsey Lu",2019-04-19,414466,55,11139125490,2021-03-25T15:11:26Z,"alternative r&b,art pop","Columbia",0.191,0.441,4,-13.191,1,0.0751,0.588,0.0993,0.11,0.0409,86.073,3
spotify:track:2LhNjMDcuSoLJ3TxdbfXlH,"Rüzgar","Bende Bi' Aşk Var","Göksel",2012-01-09,223529,0,11139125490,2021-03-25T15:11:26Z,"turkish pop,t-pop","AVRUPA MÜZİK YAPIM",0.45,0.496,6,-6.405,0,0.0347,0.324,0.00000185,0.292,0.328,134.869,4
spotify:track:4lHQCzdK3VdYQvQZnnRouG,"Alone Again (Naturally)","Back to Front (Deluxe Edition)","Gilbert O'Sullivan",1972-01-01,216840,1,11139125490,2021-03-25T15:11:26Z,"","Salvo",0.555,0.521,8,-6.784,0,0.0337,0.617,0.00019,0.184,0.633,171.807,4
spotify:track:2gam98EZKrF9XuOkU13ApN,"Promiscuous","Loose","Nelly Furtado,Timbaland",2006-01-01,242293,88,11139125490,2021-03-25T15:11:26Z,"","Mosley / Geffen",0.808,0.97,10,-6.098,0,0.0504,0.0573,0.0000617,0.154,0.868,114.328,4
spotify:track:6kEpjptnAwt11Atr4cEMe1,"All Good Things (Come To An End)","Loose","Nelly Furtado",2006-01-01,311186,71,11139125490,2021-03-25T15:11:26Z,"","Mosley / Geffen",0.661,0.648,9,-7.667,0,0.0342,0.245,0.0000124,0.11,0.387,100.893,4
spotify:track:6QZM48DwiT1JDoCJbdmvAk,"We Should Be Holding Hands","We Should Be Holding Hands","Blonde Redhead",2018-09-14,284063,34,11139125490,2021-03-25T15:11:26Z,"shoegaze,dream pop","Asa Wa Kuru",0.694,0.627,2,-8.93,1,0.0324,0.18,0.381,0.0692,0.575,156.001,4
spotify:track:2Re1odQXMw2Wh9mTw936Kn,"Devil Gaze","Devil Gaze","Joshual",2018-11-05,210410,37,11139125490,2021-03-25T15:11:26Z,"","Joshual",0.645,0.382,7,-12.473,0,0.0456,0.274,0.146,0.108,0.234,146.061,4
spotify:track:6UOoLY8PSg1RiNCXi1EO5w,"Yüce Dağ Başında","Yüce Dağ Başında","Altin Gün",2021-01-13,258315,27,11139125490,2021-03-25T15:11:26Z,"anatolian rock,psychedelic rock","Glitterbeat Records",0.823,0.569,7,-9.301,0,0.0498,0.0571,0.00242,0.0938,0.831,111.974,4
spotify:track:07J5gvVBcXUPcsa9KVYwHu,"Old Downtown","Double Dreaming","Camp Claude",2019-03-08,169906,0,11139125490,2021-03-25T15:11:26Z,"french indie pop","AllPoints",0.676,0.449,1,-7.058,0,0.0399,0.211,0.00475,0.129,0.322,87.937,4
spotify:track:4O5rAgrgpyLlTbuvQC8aSZ,"İnsanlık Hali","İnsanlık Hali","Sezen Aksu",2021-01-01,248608,0,11139125490,2021-03-25T15:11:26Z,"turkish pop,arabesk","SN Music",0.489,0.333,1,-7.899,0,0.0403,0.829,0,0.17,0.439,121.452,4
spotify:track:2RZ8SjEJYJHZ8YCUzls77w,"Flags","Flags","Coldplay",2020-12-21,216493,60,11139125490,2021-03-25T15:11:26Z,"","Parlophone UK",0.55,0.796,7,-7.262,1,0.0378,0.00107,0.0000118,0.123,0.51,89.876,4
spotify:track:6G5zPvXAwWzil0c4hC4e0F,"Festa Tocandira","Naga, Pt.1","Flèche Love",2019-02-28,301466,0,11139125490,2021-03-25T15:11:26Z,"","L-A be",0.443,0.423,6,-8.283,0,0.0366,0.327,0.00183,0.0807,0.0363,97.11,4
spotify:track:5f7MdwR02i1Lxy9TLi80SA,"MAZZA (feat. A$AP Rocky)","MAZZA (feat. A$AP Rocky)","slowthai,A$AP Rocky",2021-01-05,171866,43,11139125490,2021-03-25T15:11:26Z,"grime,rap","Method",0.672,0.63,4,-6.841,0,0.285,0.0791,0,0.167,0.354,75.286,4
spotify:track:4V4N3dfreNYq7PzJFj9Sod,"Tsremlebs Tuchebze (Tears on Your Lips)","Me Movigone... (I've Invented...)","Mgzavrebi",2008-07-09,209698,39,11139125490,2021-03-25T15:11:26Z,"tango","Mgzavrebi",0.554,0.314,0,-11.608,1,0.0443,0.696,0.0000135,0.119,0.422,135.017,5
spotify:track:0ioYA0P9LqIsLOn0gf672U,"Back To Me","Back To Me","Cool Sounds",2020-12-04,224560,10,11139125490,2021-03-25T15:11:26Z,"","Nice Guys",0.566,0.496,4,-9.959,1,0.0427,0.372,0.0964,0.0906,0.399,116.363,4
spotify:track:59o6ojGNGJOYiVJSzC6Lsa,"Memories (feat. Kid Cudi) - 2021 Remix","Memories (feat. Kid Cudi) [2021 Remix]","David Guetta,Kid Cudi",2021-01-08,162992,72,11139125490,2021-03-25T15:11:26Z,"edm,dance","Parlophone (France)",0.709,0.783,5,-5.944,0,0.0551,0.108,0.000041,0.103,0.648,127.043,4
spotify:track:3EJD8hq4Q7rP4jUMhfAraj,"honey thighs","honey thighs","strongboi",2020-04-10,284441,0,11139125490,2021-03-25T15:11:26Z,"bedroom pop","strongboi",0.633,0.625,7,-8.871,1,0.0382,0.678,0.00218,0.0911,0.395,131.995,4
spotify:track:7AlhwcNS6GL3d0MQ1eRm6O,"tuff girl","tuff girl","strongboi",2020-08-07,289907,0,11139125490,2021-03-25T15:11:26Z,"bedroom pop","Platoon",0.745,0.482,10,-9.968,0,0.033,0.362,0.109,0.107,0.671,116.024,4
spotify:track:0Of6caMn87xNQU9ZWXlMAq,"ムーンライト伝説","MANDY B.BLUE #1 ～HANEDA INTERNATIONAL ANIME MUSIC FESTIVAL Presents～","MANDY B.BLUE",2016-03-30,176205,0,11139125490,2021-03-25T15:11:26Z,"anime","HAF RECORDS",0.654,0.907,5,-2.622,0,0.038,0.0335,0.0000223,0.176,0.711,139.986,4
spotify:track:1nSKkEp10vznj10DqkLXLa,"Ben Bilmem","Bir Bakmışsın","Yalın",2005-04-13,264228,0,11139125490,2021-03-25T15:11:26Z,"turkish pop,t-pop","AVRUPA MÜZİK YAPIM",0.435,0.469,4,-7.855,0,0.0435,0.505,0.00000166,0.115,0.321,80.124,4
spotify:track:0xGAzPx7FP5LokR9KRjcPB,"Always on Time","Always on Time","Pampa Folks",2020-12-11,229767,16,11139125490,2021-03-25T15:11:26Z,"","Nice Guys",0.574,0.699,5,-7.72,1,0.194,0.0118,0.215,0.114,0.82,180.004,3
spotify:track:4ByefFCKQpb4eXnnxP14Fe,"A La Vida","Off The Record","Gizmo Varillas,Orkesta Mendoza",2021-01-08,185226,25,11139125490,2021-03-25T15:11:26Z,"","Sonteca Records",0.601,0.689,11,-5.826,0,0.0411,0.255,0.00469,0.226,0.852,89.982,4
spotify:track:3ipliatTDndCmnYGaNiAbI,"7","7","Ufo361,Bonez MC",2021-01-01,148914,1,11139125490,2021-03-25T15:11:26Z,"german hip hop,turkish hip hop","Stay High",0.828,0.697,2,-7.962,1,0.252,0.0147,0.0264,0.106,0.629,167.997,4
spotify:track:6S4hDG6meUTOBUemVHelrx,"Volta","Volta","Boogie Belgique",2016-09-23,279583,48,11139125490,2021-03-25T15:11:26Z,"electro swing,trip hop,nu jazz","Cold Busted",0.484,0.601,1,-7.774,0,0.0345,0.0551,0.687,0.629,0.156,179.931,4
spotify:track:3I1JsPSRHyTHxE0qvFPdP6,"Illusione","Gran Paradiso","Waldeck,la Heidi",2016-08-12,209868,0,11139125490,2021-03-25T15:11:26Z,"electro swing,nu jazz,trip hop,downtempo,swing music","Dope Noir Records",0.768,0.681,10,-7.962,0,0.0464,0.339,0.0967,0.359,0.897,124.012,4
spotify:track:1BHDCyW8fq3NzA3JRjTKDJ,"Charlotte's Thong","Jassbusters","Connan Mockasin",2018-10-12,536254,0,11139125490,2021-03-25T15:11:26Z,"psychedelic pop","Mexican Summer",0.804,0.306,4,-15.974,0,0.0367,0.726,0.757,0.105,0.696,106.17,4
spotify:track:5wZFE1QNQvqAJNChTsmhuI,"City of Light","Grand paon de nuit","Palatine",2018-03-23,207242,0,11139125490,2021-03-25T15:11:26Z,"","Yotanka Records",0.453,0.393,9,-10.834,0,0.0514,0.526,0.0509,0.104,0.322,87.969,4
spotify:track:1sJ1yDab5rnrUkt8Mr5OpL,"Eve","These Elements","Låpsley",2019-12-06,203052,24,11139125490,2021-03-25T15:11:26Z,"","XL Recordings",0.781,0.521,0,-10.062,1,0.0418,0.0975,0.178,0.138,0.39,108.025,4
spotify:track:0oGhGvRAbCjZXasyz4nB95,"Les gauloises bleues","Génération(s) Eperdue(s)","Clou",2018-04-27,205047,28,11139125490,2021-03-25T15:11:26Z,"french pop,french indie pop,chanson","Because Music",0.414,0.243,0,-12.347,1,0.0368,0.96,0.0111,0.112,0.292,88.375,4
spotify:track:2OeB5OoIgTmgVmUUQMMWRo,"Şerefe","Yort Savul: İSYAN MANİFESTOSU!","Gaye Su Akyol",2020-10-30,314000,3,11139125490,2021-03-25T15:11:26Z,"anatolian rock","Dunganga Records",0.43,0.287,1,-12.393,0,0.0309,0.749,0.000097,0.212,0.367,85.938,4
spotify:track:1PaqNv2U6yoRfXOYz2sirT,"Eden - Live at Koningin Elisabethzaal 2012","With Orchestra Live","Hooverphonic",2012-10-26,232573,43,11139125490,2021-03-25T15:11:26Z,"trip hop,downtempo","Columbia",0.492,0.48,2,-15.367,1,0.0442,0.482,0.73,0.716,0.0834,79.997,4
spotify:track:2BHj31ufdEqVK5CkYDp9mA,"Mayonaka no Door / Stay With Me","Miki Matsubara Best Collection","Miki Matsubara",2008,312293,78,11139125490,2021-03-25T15:11:26Z,"city pop,j-pop","PONY CANYON INC.",0.658,0.747,5,-6.615,1,0.0431,0.176,0.00000849,0.0789,0.792,108.259,4
spotify:track:10JTcTlSRGYrAszcGFxEJz,"Night Time","Night Time","Dook Walt Jr.",2020-12-01,198461,17,11139125490,2021-03-25T15:11:26Z,"","Nice Guys",0.68,0.825,1,-7.053,0,0.0421,0.0557,0.00109,0.0706,0.895,108.055,4
spotify:track:0QVD69A5uqjeBvt8xMqAD9,"Aşktan Nasıl Gidilir","2020 Model: Murathan Mungan","Şebnem Ferah",2020-02-07,245441,0,11139125490,2021-03-25T15:11:26Z,"anatolian rock,turkish pop","GARAJ",0.357,0.378,9,-5.884,0,0.0314,0.79,0,0.336,0.234,127.071,4
spotify:track:26ZOAgPCz9GsplayppiLm4,"Kalp Tamircisi Kadın","2020 Model: Murathan Mungan","Gaye Su Akyol",2020-02-07,242705,0,11139125490,2021-03-25T15:11:26Z,"anatolian rock","GARAJ",0.65,0.6,11,-9.195,0,0.0684,0.838,0.000512,0.172,0.687,91.963,4
spotify:track:4lwavw59UjXUPJZtKNdFYp,"Alejandro","The Fame Monster (Deluxe Edition)","Lady Gaga",2009-08-05,274213,79,11139125490,2021-02-12T03:46:10Z,"art pop,pop","Interscope",0.626,0.799,11,-6.612,0,0.0461,0.00036,0.00155,0.36,0.37,98.993,4
spotify:track:25mOVYPa5OPcG2ZqIqwAXc,"Contre-Temps","Contre-Temps","Flavien Berger,Bonnie Banane",2018-09-28,839240,34,11139125490,2021-04-13T16:16:54Z,"french indie pop,french pop,french house","A+LSO",0.476,0.213,7,-16.927,0,0.0396,0.911,0.268,0.593,0.0968,131.985,4
